INSEE,Commune,DEP,REG,82_14_a,82_14_b,82_14_c,82_14_d,82_14_e,82_14_f,82_14_g
77048,Bourron-Marlotte,77,11,3,0,0,0,0,0,0
77049,Boutigny,77,11,4,0,0,0,0,0,0
77050,Bransles,77,11,4,0,0,0,0,0,0
77051,Bray-sur-Seine,77,11,4,0,0,0,0,0,0
77052,Bréau,77,11,3,0,0,0,0,0,0
77053,Brie-Comte-Robert,77,11,6,0,0,7,0,0,0
77054,Brosse-Montceaux,77,11,3,0,0,0,0,0,0
77055,Brou-sur-Chantereine,77,11,6,0,0,1,0,0,0
77056,Burcy,77,11,2,0,0,0,0,0,0
77057,Bussières,77,11,4,0,0,0,0,0,0
77058,Bussy-Saint-Georges,77,11,2,0,0,2,0,0,0
77059,Bussy-Saint-Martin,77,11,2,0,0,2,0,0,0
77060,Buthiers,77,11,2,0,0,0,0,0,0
77061,Cannes-écluse,77,11,4,0,0,0,0,0,0
77062,Carnetin,77,11,3,0,0,2,0,0,0
77063,Celle-sur-Morin,77,11,5,0,0,2,0,0,0
77065,Cély,77,11,3,0,0,1,0,0,0
77066,Cerneux,77,11,2,0,0,0,0,0,0
77067,Cesson,77,11,3,0,0,0,0,0,0
77068,Cessoy-en-Montois,77,11,2,0,0,0,0,0,0
77069,Chailly-en-Bière,77,11,4,0,0,0,0,0,0
77070,Chailly-en-Brie,77,11,6,0,0,0,0,0,0
77071,Chaintreaux,77,11,4,0,0,0,0,0,0
77072,Chalautre-la-Grande,77,11,2,0,0,0,0,0,0
77073,Chalautre-la-Petite,77,11,3,0,0,0,0,0,0
77075,Chalifert,77,11,7,0,0,6,0,0,0
77076,Chalmaison,77,11,3,0,0,0,0,0,0
77077,Chambry,77,11,3,0,0,0,0,0,0
77078,Chamigny,77,11,6,0,0,3,0,0,0
77079,Champagne-sur-Seine,77,11,3,0,0,1,0,0,0
77080,Champcenest,77,11,2,0,0,0,0,0,0
77081,Champdeuil,77,11,3,0,0,0,0,0,0
77082,Champeaux,77,11,2,0,0,0,0,0,0
77083,Champs-sur-Marne,77,11,5,0,0,6,0,0,0
77084,Changis-sur-Marne,77,11,7,0,0,0,0,0,0
77085,Chanteloup-en-Brie,77,11,3,0,0,3,0,0,0
77086,Chapelle-Gauthier,77,11,4,0,0,0,0,0,0
77087,Chapelle-Iger,77,11,3,0,0,3,0,0,0
77088,Chapelle-la-Reine,77,11,3,0,0,3,0,0,0
77089,Chapelle-Rablais,77,11,2,0,0,2,0,0,0
77090,Chapelle-Saint-Sulpice,77,11,3,0,0,1,0,0,0
77091,Chapelles-Bourbon,77,11,2,0,0,0,0,0,0
77093,Chapelle-Moutils,77,11,3,0,0,0,0,0,0
77094,Charmentray,77,11,5,0,0,0,0,0,0
77095,Charny,77,11,4,0,0,2,0,0,0
77096,Chartrettes,77,11,4,0,0,5,0,0,0
77097,Chartronges,77,11,3,0,0,0,0,0,0
77098,Châteaubleau,77,11,2,0,0,1,0,0,0
77099,Château-Landon,77,11,4,0,0,1,0,0,0
77100,Châtelet-en-Brie,77,11,5,0,0,1,0,0,0
77101,Châtenay-sur-Seine,77,11,2,0,0,0,0,0,0
77102,Châtenoy,77,11,3,0,0,0,0,0,0
77103,Châtillon-la-Borde,77,11,3,0,0,0,0,0,0
77104,Châtres,77,11,2,0,0,0,0,0,0
77106,Chauffry,77,11,5,0,0,3,0,0,0
77107,Chaumes-en-Brie,77,11,4,0,0,3,0,0,0
77108,Chelles,77,11,9,0,0,10,0,0,0
77109,Chenoise,77,11,2,0,0,3,0,0,0
77110,Chenou,77,11,3,0,0,0,0,0,0
77111,Chessy,77,11,5,0,0,3,0,0,0
77112,Chevrainvilliers,77,11,3,0,0,0,0,0,0
77113,Chevru,77,11,2,0,0,0,0,0,0
77114,Chevry-Cossigny,77,11,3,0,0,1,0,0,0
77115,Chevry-en-Sereine,77,11,2,0,0,0,0,0,0
77116,Choisy-en-Brie,77,11,5,0,0,0,0,0,0
77117,Citry,77,11,6,0,0,0,0,0,0
77118,Claye-Souilly,77,11,4,0,0,9,0,0,0
77119,Clos-Fontaine,77,11,2,0,0,0,0,0,0
77120,Cocherel,77,11,3,0,0,0,0,0,0
77121,Collégien,77,11,2,0,0,4,0,0,0
77122,Combs-la-Ville,77,11,5,0,0,6,0,0,0
77123,Compans,77,11,3,0,0,0,0,0,0
77124,Conches-sur-Gondoire,77,11,3,0,0,3,0,0,0
77125,Condé-Sainte-Libiaire,77,11,8,0,0,5,0,0,0
77126,Congis-sur-Thérouanne,77,11,8,0,0,0,0,0,0
77127,Coubert,77,11,3,0,0,0,0,0,0
77128,Couilly-Pont-aux-Dames,77,11,6,0,0,4,0,0,0
77129,Coulombs-en-Valois,77,11,3,0,0,0,0,0,0
77130,Coulommes,77,11,4,0,0,0,0,0,0
77131,Coulommiers,77,11,10,0,0,7,0,0,0
77132,Coupvray,77,11,9,0,0,7,0,0,0
77133,Courcelles-en-Bassée,77,11,2,0,0,0,0,0,0
77134,Courchamp,77,11,2,0,0,0,0,0,0
77135,Courpalay,77,11,2,0,0,1,0,0,0
77136,Courquetaine,77,11,2,0,0,0,0,0,0
77137,Courtacon,77,11,2,0,0,0,0,0,0
77138,Courtomer,77,11,2,0,0,0,0,0,0
77139,Courtry,77,11,5,0,0,7,0,0,0
77140,Coutençon,77,11,6,0,0,1,0,0,0
77141,Coutevroult,77,11,4,0,0,1,0,0,0
77142,Crécy-la-Chapelle,77,11,10,0,0,9,0,0,0
77143,Crégy-lès-Meaux,77,11,2,0,0,10,0,0,0
77144,Crèvecoeur-en-Brie,77,11,2,0,0,0,0,0,0
77145,Crisenoy,77,11,2,0,0,0,0,0,0
77146,Croissy-Beaubourg,77,11,2,0,0,10,0,0,0
77147,Croix-en-Brie,77,11,2,0,0,1,0,0,0
77148,Crouy-sur-Ourcq,77,11,7,0,0,0,0,0,0
77149,Cucharmoy,77,11,2,0,0,2,0,0,0
77150,Cuisy,77,11,2,0,0,0,0,0,0
77151,Dagny,77,11,2,0,0,0,0,0,0
77152,Dammarie-les-Lys,77,11,2,0,0,1,0,0,0
77153,Dammartin-en-Goële,77,11,5,0,0,2,0,0,0
77154,Dammartin-sur-Tigeaux,77,11,3,0,0,0,0,0,0
77155,Dampmart,77,11,6,0,0,8,0,0,0
77156,Darvault,77,11,3,0,0,0,0,0,0
77157,Dhuisy,77,11,3,0,0,0,0,0,0
77158,Diant,77,11,2,0,0,0,0,0,0
77159,Donnemarie-Dontilly,77,11,3,0,0,0,0,0,0
77161,Dormelles,77,11,3,0,0,0,0,0,0
77162,Doue,77,11,6,0,0,0,0,0,0
77163,Douy-la-Ramée,77,11,4,0,0,0,0,0,0
77164,échouboulains,77,11,4,0,0,0,0,0,0
77165,écrennes,77,11,4,0,0,2,0,0,0
77166,écuelles,77,11,3,0,0,0,0,0,0
77167,égligny,77,11,2,0,0,0,0,0,0
77168,égreville,77,11,2,0,0,1,0,0,0
77169,émerainville,77,11,3,0,0,2,0,0,0
77170,épisy,77,11,4,0,0,0,0,0,0
77171,Esbly,77,11,10,0,0,8,0,0,0
77172,Esmans,77,11,4,0,0,0,0,0,0
77173,étrépilly,77,11,7,0,0,0,0,0,0
77174,Everly,77,11,4,0,0,0,0,0,0
77175,évry-Grégy-sur-Yerre,77,11,5,0,0,6,0,0,0
77176,Faremoutiers,77,11,5,0,0,0,0,0,0
77177,Favières,77,11,2,0,0,0,0,0,0
77178,Fa˙-lès-Nemours,77,11,4,0,0,0,0,0,0
77179,Féricy,77,11,3,0,0,3,0,0,0
77180,Férolles-Attilly,77,11,3,0,0,5,0,0,0
77181,Ferrières-en-Brie,77,11,2,0,0,4,0,0,0
77182,Ferté-Gaucher,77,11,5,0,0,2,0,0,0
77183,Ferté-sous-Jouarre,77,11,10,0,0,4,0,0,0
77184,Flagy,77,11,2,0,0,0,0,0,0
77185,Fleury-en-Bière,77,11,3,0,0,0,0,0,0
77186,Fontainebleau,77,11,2,0,0,0,0,0,0
77187,Fontaine-Fourches,77,11,3,0,0,0,0,0,0
77188,Fontaine-le-Port,77,11,2,0,0,6,0,0,0
77190,Fontains,77,11,3,0,0,2,0,0,0
77191,Fontenailles,77,11,2,0,0,2,0,0,0
77192,Fontenay-Trésigny,77,11,2,0,0,0,0,0,0
77193,Forfry,77,11,3,0,0,0,0,0,0
77194,Forges,77,11,2,0,0,0,0,0,0
77195,Fouju,77,11,2,0,0,0,0,0,0
77196,Fresnes-sur-Marne,77,11,6,0,0,0,0,0,0
77197,Frétoy,77,11,3,0,0,0,0,0,0
77198,Fromont,77,11,2,0,0,0,0,0,0
77199,Fublaines,77,11,5,0,0,2,0,0,0
77200,Garentreville,77,11,3,0,0,0,0,0,0
77201,Gastins,77,11,2,0,0,0,0,0,0
77202,Genevraye,77,11,3,0,0,0,0,0,0
77203,Germigny-l'évêque,77,11,6,0,0,0,0,0,0
77204,Germigny-sous-Coulombs,77,11,4,0,0,0,0,0,0
77205,Gesvres-le-Chapitre,77,11,3,0,0,0,0,0,0
77206,Giremoutiers,77,11,5,0,0,0,0,0,0
77207,Gironville,77,11,3,0,0,0,0,0,0
77208,Gouaix,77,11,4,0,0,0,0,0,0
77209,Gouvernes,77,11,4,0,0,2,0,0,0
77210,Grande-Paroisse,77,11,4,0,0,0,0,0,0
77211,Grandpuits-Bailly-Carrois,77,11,2,0,0,0,0,0,0
77212,Gravon,77,11,3,0,0,0,0,0,0
77214,Gressy,77,11,3,0,0,1,0,0,0
77215,Gretz-Armainvilliers,77,11,2,0,0,3,0,0,0
77216,Grez-sur-Loing,77,11,3,0,0,0,0,0,0
77217,Grisy-Suisnes,77,11,4,0,0,3,0,0,0
77218,Grisy-sur-Seine,77,11,4,0,0,0,0,0,0
77219,Guérard,77,11,10,0,0,4,0,0,0
77220,Guercheville,77,11,2,0,0,0,0,0,0
77221,Guermantes,77,11,3,0,0,1,0,0,0
77222,Guignes,77,11,4,0,0,0,0,0,0
77223,Gurcy-le-Châtel,77,11,2,0,0,0,0,0,0
77224,Hautefeuille,77,11,2,0,0,0,0,0,0
77225,Haute-Maison,77,11,3,0,0,0,0,0,0
77226,Héricy,77,11,2,1,0,4,0,0,0
77227,Hermé,77,11,4,0,0,0,0,0,0
77228,Hondevilliers,77,11,5,0,0,0,0,0,0
77229,Houssaye-en-Brie,77,11,3,0,0,0,0,0,0
77230,Ichy,77,11,3,0,0,0,0,0,0
77231,Isles-les-Meldeuses,77,11,8,0,0,0,0,0,0
77232,Isles-lès-Villenoy,77,11,6,0,0,0,0,0,0
77233,Iverny,77,11,3,0,0,1,0,0,0
77234,Jablines,77,11,5,0,0,0,0,0,0
77235,Jaignes,77,11,6,0,0,1,0,0,0
77236,Jaulnes,77,11,4,0,0,0,0,0,0
77237,Jossigny,77,11,3,0,0,0,0,0,0
77238,Jouarre,77,11,7,0,0,0,0,0,0
77239,Jouy-le-Châtel,77,11,4,0,0,2,0,0,0
77240,Jouy-sur-Morin,77,11,3,0,0,2,0,0,0
77241,Juilly,77,11,3,0,0,0,0,0,0
77242,Jutigny,77,11,2,0,0,0,0,0,0
77243,Lagny-sur-Marne,77,11,6,0,0,11,0,0,0
77244,Larchant,77,11,2,0,0,1,0,0,0
77245,Laval-en-Brie,77,11,3,0,0,0,0,0,0
77246,Léchelle,77,11,3,0,0,0,0,0,0
77247,Lescherolles,77,11,3,0,0,2,0,0,0
77248,Lesches,77,11,6,0,0,3,0,0,0
77249,Lésigny,77,11,4,0,0,6,0,0,0
77250,Leudon-en-Brie,77,11,2,0,0,0,0,0,0
77251,Lieusaint,77,11,3,0,0,0,0,0,0
77252,Limoges-Fourches,77,11,3,0,0,0,0,0,0
77253,Lissy,77,11,4,0,0,0,0,0,0
77254,Liverdy-en-Brie,77,11,2,0,0,0,0,0,0
77255,Livry-sur-Seine,77,11,2,0,0,5,0,0,0
77256,Lizines,77,11,2,0,0,0,0,0,0
77257,Lizy-sur-Ourcq,77,11,6,0,0,0,0,0,0
77258,Lognes,77,11,3,0,0,6,0,0,0
77259,Longperrier,77,11,3,0,0,3,0,0,0
77260,Longueville,77,11,3,0,0,0,0,0,0
77261,Lorrez-le-Bocage-Préaux,77,11,3,0,0,0,0,0,0
77262,Louan-Villegruis-Fontaine,77,11,3,0,0,0,0,0,0
77263,Luisetaines,77,11,3,0,0,0,0,0,0
77264,Lumigny-Nesles-Ormeaux,77,11,2,0,0,0,0,0,0
77265,Luzancy,77,11,6,0,0,0,0,0,0
77266,Machault,77,11,3,0,0,3,0,0,0
77267,Madeleine-sur-Loing,77,11,3,0,0,0,0,0,0
77268,Magny-le-Hongre,77,11,3,0,0,1,0,0,0
77269,Maincy,77,11,2,0,0,1,0,0,0
77270,Maisoncelles-en-Brie,77,11,6,0,0,0,0,0,0
77271,Maisoncelles-en-Gâtinais,77,11,3,0,0,0,0,0,0
77272,Maison-Rouge,77,11,3,0,0,2,0,0,0
77273,Marchémoret,77,11,3,0,0,1,0,0,0
77274,Marcilly,77,11,3,0,0,0,0,0,0
77275,Marêts,77,11,2,0,0,0,0,0,0
77276,Mareuil-lès-Meaux,77,11,6,0,0,1,0,0,0
77277,Marles-en-Brie,77,11,2,0,0,0,0,0,0
77278,Marolles-en-Brie,77,11,2,0,0,0,0,0,0
77279,Marolles-sur-Seine,77,11,3,0,0,0,0,0,0
77280,Mary-sur-Marne,77,11,7,0,0,0,0,0,0
77281,Mauperthuis,77,11,6,0,0,0,0,0,0
77282,Mauregard,77,11,2,0,0,0,0,0,0
77283,May-en-Multien,77,11,5,0,0,0,0,0,0
77284,Meaux,77,11,8,0,0,4,0,0,0
77285,Mée-sur-Seine,77,11,2,0,0,3,0,0,0
77286,Meigneux,77,11,2,0,0,0,0,0,0
77287,Meilleray,77,11,3,0,0,0,0,0,0
77288,Melun,77,11,7,0,0,3,0,0,0
77289,Melz-sur-Seine,77,11,2,0,0,0,0,0,0
77290,Méry-sur-Marne,77,11,6,0,0,0,0,0,0
77291,Mesnil-Amelot,77,11,3,0,0,0,0,0,0
77292,Messy,77,11,5,0,0,0,0,0,0
77293,Misy-sur-Yonne,77,11,3,0,0,0,0,0,0
77294,Mitry-Mory,77,11,9,0,0,2,0,0,0
77295,Moisenay,77,11,3,0,0,0,0,0,0
77296,Moissy-Cramayel,77,11,3,0,0,4,0,0,0
77297,Mondreville,77,11,3,0,0,0,0,0,0
77298,Mons-en-Montois,77,11,2,0,0,0,0,0,0
77299,Montarlot,77,11,3,0,0,0,0,0,0
77300,Montceaux-lès-Meaux,77,11,4,0,0,0,0,0,0
77301,Montceaux-lès-Provins,77,11,2,0,0,0,0,0,0
77302,Montcourt-Fromonville,77,11,3,0,0,0,0,0,0
77303,Montdauphin,77,11,3,0,0,0,0,0,0
77304,Montenils,77,11,2,0,0,0,0,0,0
77305,Montereau-Fault-Yonne,77,11,5,0,0,0,0,0,0
77306,Montereau-sur-le-Jard,77,11,2,0,0,0,0,0,0
77307,Montévrain,77,11,5,0,0,9,0,0,0
77308,Montgé-en-Goële,77,11,2,0,0,1,0,0,0
77309,Monthyon,77,11,2,0,0,3,0,0,0
77310,Montigny-le-Guesdier,77,11,3,0,0,0,0,0,0
77311,Montigny-Lencoup,77,11,4,0,0,0,0,0,0
77312,Montigny-sur-Loing,77,11,3,0,0,0,0,0,0
77313,Montmachoux,77,11,2,0,0,0,0,0,0
77314,Montolivet,77,11,2,0,0,1,0,0,0
77315,Montry,77,11,7,0,0,5,0,0,0
77316,Moret-sur-Loing,77,11,3,0,0,0,0,0,0
77317,Mormant,77,11,2,0,0,0,0,0,0
77318,Mortcerf,77,11,3,0,0,4,0,0,0
77319,Mortery,77,11,2,0,0,0,0,0,0
77320,Mouroux,77,11,10,0,0,5,0,0,0
77321,Mousseaux-lès-Bray,77,11,4,0,0,0,0,0,0
77322,Moussy-le-Neuf,77,11,4,0,0,0,0,0,0
77323,Moussy-le-Vieux,77,11,3,0,0,0,0,0,0
77325,Mouy-sur-Seine,77,11,4,0,0,0,0,0,0
77326,Nandy,77,11,2,0,0,2,0,0,0
77327,Nangis,77,11,2,0,0,0,0,0,0
77328,Nanteau-sur-Essonne,77,11,2,0,0,0,0,0,0
77329,Nanteau-sur-Lunain,77,11,4,0,0,0,0,0,0
77330,Nanteuil-lès-Meaux,77,11,10,0,0,4,0,0,0
77331,Nanteuil-sur-Marne,77,11,5,0,0,0,0,0,0
77332,Nantouillet,77,11,4,0,0,0,0,0,0
77333,Nemours,77,11,5,0,0,0,0,0,0
77335,Chauconin-Neufmontiers,77,11,3,0,0,0,0,0,0
77336,Neufmoutiers-en-Brie,77,11,2,0,0,0,0,0,0
77337,Noisiel,77,11,4,0,0,7,0,0,0
77338,Noisy-Rudignon,77,11,3,0,0,0,0,0,0
77339,Noisy-sur-école,77,11,3,0,0,0,0,0,0
77340,Nonville,77,11,3,0,0,0,0,0,0
77341,Noyen-sur-Seine,77,11,4,0,0,0,0,0,0
77342,Obsonville,77,11,3,0,0,0,0,0,0
77343,Ocquerre,77,11,6,0,0,0,0,0,0
77344,Oissery,77,11,6,0,0,0,0,0,0
77345,Orly-sur-Morin,77,11,5,0,0,0,0,0,0
77347,Ormes-sur-Voulzie,77,11,3,0,0,0,0,0,0
77348,Ormesson,77,11,3,0,0,0,0,0,0
77349,Othis,77,11,2,0,0,5,0,0,0
77350,Ozoir-la-Ferrière,77,11,2,0,0,6,0,0,0
77352,Ozouer-le-Voulgis,77,11,4,0,0,2,0,0,0
77353,Paley,77,11,2,0,0,0,0,0,0
77354,Pamfou,77,11,3,0,0,4,0,0,0
77355,Paroy,77,11,2,0,0,0,0,0,0
77356,Passy-sur-Seine,77,11,3,0,0,0,0,0,0
77357,Pécy,77,11,2,0,0,0,0,0,0
77358,Penchard,77,11,2,0,0,4,0,0,0
77359,Perthes,77,11,2,0,0,0,0,0,0
77360,Pézarches,77,11,2,0,0,0,0,0,0
77361,Pierre-Levée,77,11,3,0,0,0,0,0,0
77363,Pin,77,11,5,0,0,5,0,0,0
77364,Plessis-aux-Bois,77,11,3,0,0,0,0,0,0
77365,Plessis-Feu-Aussoux,77,11,3,0,0,1,0,0,0
77366,Plessis-l'évêque,77,11,2,0,0,0,0,0,0
77367,Plessis-Placy,77,11,6,0,0,0,0,0,0
77368,Poigny,77,11,2,0,0,0,0,0,0
77369,Poincy,77,11,4,0,0,0,0,0,0
77370,Poligny,77,11,5,0,0,0,0,0,0
77371,Pommeuse,77,11,11,0,0,7,0,0,0
77372,Pomponne,77,11,7,0,0,9,0,0,0
77373,Pontault-Combault,77,11,5,0,0,6,0,0,0
77374,Pontcarré,77,11,2,0,0,1,0,0,0
77376,Précy-sur-Marne,77,11,5,0,0,0,0,0,0
77377,Presles-en-Brie,77,11,2,0,0,3,0,0,0
77378,Pringy,77,11,3,0,0,3,0,0,0
77379,Provins,77,11,2,0,0,0,0,0,0
77380,Puisieux,77,11,7,0,0,0,0,0,0
77381,Quiers,77,11,3,0,0,0,0,0,0
77382,Quincy-Voisins,77,11,4,0,0,3,0,0,0
77383,Rampillon,77,11,2,0,0,0,0,0,0
77384,Réau,77,11,3,0,0,0,0,0,0
77385,Rebais,77,11,5,0,0,0,0,0,0
77386,Recloses,77,11,2,0,0,0,0,0,0
77387,Remauville,77,11,2,0,0,0,0,0,0
77388,Reuil-en-Brie,77,11,6,0,0,0,0,0,0
77389,Rochette,77,11,2,0,0,1,0,0,0
77390,Roissy-en-Brie,77,11,3,0,0,7,0,0,0
77391,Rouilly,77,11,2,0,0,0,0,0,0
77392,Rouvres,77,11,3,0,0,0,0,0,0
77393,Rozay-en-Brie,77,11,2,0,0,0,0,0,0
77394,Rubelles,77,11,2,0,0,5,0,0,0
77395,Rumont,77,11,2,0,0,0,0,0,0
77396,Rupéreux,77,11,2,0,0,0,0,0,0
77397,Saâcy-sur-Marne,77,11,12,0,0,0,0,0,0
77398,Sablonnières,77,11,6,0,0,0,0,0,0
77399,Saint-Ange-le-Viel,77,11,2,0,0,0,0,0,0
77400,Saint-Augustin,77,11,9,0,0,4,0,0,0
77401,Sainte-Aulde,77,11,5,1,0,0,0,0,0
77402,Saint-Barthélemy,77,11,2,0,0,2,0,0,0
77403,Saint-Brice,77,11,2,0,0,0,0,0,0
77404,Sainte-Colombe,77,11,3,0,0,0,0,0,0
77405,Saint-Cyr-sur-Morin,77,11,8,0,0,0,0,0,0
77406,Saint-Denis-lès-Rebais,77,11,4,0,0,0,0,0,0
77407,Saint-Fargeau-Ponthierry,77,11,3,0,0,5,0,0,0
77408,Saint-Fiacre,77,11,4,0,0,3,0,0,0
77409,Saint-Germain-Laval,77,11,2,0,0,0,0,0,0
77410,Saint-Germain-Laxis,77,11,2,0,0,0,0,0,0
77411,Saint-Germain-sous-Doue,77,11,6,0,0,0,0,0,0
77412,Saint-Germain-sur-école,77,11,3,0,0,0,0,0,0
77413,Saint-Germain-sur-Morin,77,11,8,0,0,2,0,0,0
77414,Saint-Hilliers,77,11,2,0,0,0,0,0,0
77415,Saint-Jean-les-Deux-Jumeaux,77,11,7,0,0,0,0,0,0
77416,Saint-Just-en-Brie,77,11,2,0,0,0,0,0,0
77417,Saint-Léger,77,11,3,0,0,0,0,0,0
77418,Saint-Loup-de-Naud,77,11,3,0,0,0,0,0,0
77419,Saint-Mammès,77,11,3,0,0,0,0,0,0
77420,Saint-Mard,77,11,2,0,0,0,0,0,0
77421,Saint-Mars-Vieux-Maisons,77,11,2,0,0,0,0,0,0
77423,Saint-Martin-des-Champs,77,11,3,0,0,2,0,0,0
77424,Saint-Martin-du-Boschet,77,11,2,0,0,0,0,0,0
77425,Saint-Martin-en-Bière,77,11,4,0,0,0,0,0,0
77426,Saint-Méry,77,11,2,0,0,0,0,0,0
77427,Saint-Mesmes,77,11,3,0,0,0,0,0,0
77428,Saint-Ouen-en-Brie,77,11,4,0,0,4,0,0,0
77429,Saint-Ouen-sur-Morin,77,11,4,0,0,0,0,0,0
77430,Saint-Pathus,77,11,7,0,0,0,0,0,0
77431,Saint-Pierre-lès-Nemours,77,11,4,0,0,0,0,0,0
77432,Saint-Rémy-la-Vanne,77,11,3,0,0,0,0,0,0
77433,Saints,77,11,7,0,0,0,0,0,0
77434,Saint-Sauveur-lès-Bray,77,11,4,0,0,0,0,0,0
77435,Saint-Sauveur-sur-école,77,11,2,0,0,3,0,0,0
77436,Saint-Siméon,77,11,4,0,0,1,0,0,0
77437,Saint-Soupplets,77,11,3,0,0,0,0,0,0
77438,Saint-Thibault-des-Vignes,77,11,4,0,0,10,0,0,0
77439,Salins,77,11,3,0,0,0,0,0,0
77440,Sammeron,77,11,6,0,0,0,0,0,0
77441,Samois-sur-Seine,77,11,2,0,0,1,0,0,0
77442,Samoreau,77,11,2,0,0,2,0,0,0
77443,Sancy,77,11,3,0,0,0,0,0,0
77444,Sancy-lès-Provins,77,11,2,0,0,1,0,0,0
77445,Savigny-le-Temple,77,11,3,0,0,3,0,0,0
77446,Savins,77,11,2,0,0,1,0,0,0
77447,Seine-Port,77,11,2,0,0,3,0,0,0
77448,Sept-Sorts,77,11,7,0,0,0,0,0,0
77449,Serris,77,11,4,0,0,0,0,0,0
77450,Servon,77,11,5,0,0,7,0,0,0
77451,Signy-Signets,77,11,10,0,0,0,0,0,0
77452,Sigy,77,11,2,0,0,0,0,0,0
77453,Sivry-Courtry,77,11,4,0,0,1,0,0,0
77454,Sognolles-en-Montois,77,11,2,0,0,3,0,0,0
77455,Soignolles-en-Brie,77,11,4,0,0,6,0,0,0
77456,Soisy-Bouy,77,11,2,0,0,0,0,0,0
77457,Solers,77,11,4,0,0,1,0,0,0
77458,Souppes-sur-Loing,77,11,4,0,0,0,0,0,0
77459,Sourdun,77,11,4,0,0,0,0,0,0
77460,Tancrou,77,11,5,0,0,0,0,0,0
77461,Thénisy,77,11,2,0,0,0,0,0,0
77462,Thieux,77,11,3,0,0,0,0,0,0
77463,Thomery,77,11,3,0,0,0,0,0,0
77464,Thorigny-sur-Marne,77,11,5,0,0,9,0,0,0
77465,Thoury-Férottes,77,11,2,0,0,0,0,0,0
77466,Tigeaux,77,11,8,0,0,3,0,0,0
77467,Tombe,77,11,3,0,0,0,0,0,0
77468,Torcy,77,11,4,0,0,7,0,0,0
77469,Touquin,77,11,6,0,0,0,0,0,0
77470,Tournan-en-Brie,77,11,2,0,0,2,0,0,0
77471,Tousson,77,11,3,0,0,0,0,0,0
77472,Trétoire,77,11,5,0,0,0,0,0,0
77473,Treuzy-Levelay,77,11,4,0,0,0,0,0,0
77474,Trilbardou,77,11,6,0,0,0,0,0,0
77475,Trilport,77,11,6,0,0,0,0,0,0
77476,Trocy-en-Multien,77,11,6,0,0,0,0,0,0
77477,Ury,77,11,2,0,0,0,0,0,0
77478,Ussy-sur-Marne,77,11,5,0,0,0,0,0,0
77479,Vaires-sur-Marne,77,11,8,0,0,3,0,0,0
77480,Valence-en-Brie,77,11,5,0,0,2,0,0,0
77481,Vanvillé,77,11,2,0,0,0,0,0,0
77482,Varennes-sur-Seine,77,11,3,0,0,0,0,0,0
77483,Varreddes,77,11,4,0,0,0,0,0,0
77484,Vaucourtois,77,11,4,0,0,0,0,0,0
77485,Vaudoué,77,11,3,0,0,0,0,0,0
77486,Vaudoy-en-Brie,77,11,2,0,0,2,0,0,0
77487,Vaux-le-Pénil,77,11,4,0,0,7,0,0,0
77489,Vaux-sur-Lunain,77,11,2,0,0,1,0,0,0
77490,Vendrest,77,11,4,0,0,0,0,0,0
77491,Veneux-les-Sablons,77,11,3,0,0,0,0,0,0
77492,Verdelot,77,11,5,0,0,1,0,0,0
77493,Verneuil-l'étang,77,11,5,0,0,0,0,0,0
77494,Vernou-la-Celle-sur-Seine,77,11,5,0,0,1,0,0,0
77495,Vert-Saint-Denis,77,11,3,0,0,3,0,0,0
77496,Vieux-Champagne,77,11,2,0,0,0,0,0,0
77498,Vignely,77,11,6,0,0,0,0,0,0
77500,Villebéon,77,11,2,0,0,0,0,0,0
77501,Villecerf,77,11,5,0,0,1,0,0,0
77504,Villemaréchal,77,11,2,0,0,0,0,0,0
77505,Villemareuil,77,11,7,0,0,4,0,0,0
77506,Villemer,77,11,3,0,0,0,0,0,0
77507,Villenauxe-la-Petite,77,11,3,0,0,0,0,0,0
77508,Villeneuve-le-Comte,77,11,2,0,0,0,0,0,0
77509,Villeneuve-les-Bordes,77,11,2,0,0,1,0,0,0
77510,Villeneuve-Saint-Denis,77,11,2,0,0,0,0,0,0
77511,Villeneuve-sous-Dammartin,77,11,2,0,0,0,0,0,0
77512,Villeneuve-sur-Bellot,77,11,2,0,0,0,0,0,0
77513,Villenoy,77,11,6,0,0,0,0,0,0
77514,Villeparisis,77,11,8,1,0,5,0,0,0
77515,Villeroy,77,11,3,0,0,0,0,0,0
77516,Ville-Saint-Jacques,77,11,3,0,0,0,0,0,0
77517,Villevaudé,77,11,4,0,0,4,0,0,0
77518,Villiers-en-Bière,77,11,2,0,0,0,0,0,0
77519,Villiers-Saint-Georges,77,11,2,0,0,0,0,0,0
77520,Villiers-sous-Grez,77,11,2,0,0,0,0,0,0
77521,Villiers-sur-Morin,77,11,10,0,0,1,0,0,0
77522,Villiers-sur-Seine,77,11,4,0,0,0,0,0,0
77523,Villuis,77,11,3,0,0,0,0,0,0
77524,Vimpelles,77,11,3,0,0,0,0,0,0
77525,Vinantes,77,11,4,0,0,0,0,0,0
77526,Vincy-Manoeuvre,77,11,6,0,0,0,0,0,0
77527,Voinsles,77,11,2,0,0,0,0,0,0
77528,Voisenon,77,11,2,0,0,0,0,0,0
77529,Voulangis,77,11,8,0,0,1,0,0,0
77530,Voulton,77,11,2,0,0,0,0,0,0
77531,Voulx,77,11,3,0,0,0,0,0,0
77532,Vulaines-lès-Provins,77,11,2,0,0,0,0,0,0
